"slurm_task_id","trial_id","relative_update","cross_counter","cross_counter_str","first_cross_update"
366,486,1519,1,"First",NA
366,517,504,1,"First",NA
366,712,1184,1,"First",NA
366,838,3671,1,"First",NA
366,922,4771,1,"First",NA
366,968,1941,1,"First",NA
367,12,2666,1,"First",NA
367,95,1457,1,"First",NA
367,161,3602,1,"First",NA
367,162,3614,1,"First",NA
367,167,4932,1,"First",NA
367,216,3069,1,"First",NA
367,220,3764,1,"First",NA
367,375,3060,1,"First",NA
367,494,3553,1,"First",NA
367,562,862,1,"First",NA
367,629,2412,1,"First",NA
367,741,3559,1,"First",NA
367,743,4103,1,"First",NA
368,29,601,1,"First",NA
368,129,2003,1,"First",NA
368,284,4104,1,"First",NA
368,285,883,1,"First",NA
368,313,3700,1,"First",NA
368,339,4806,1,"First",NA
368,510,2710,1,"First",NA
368,747,2924,1,"First",NA
368,788,4485,1,"First",NA
368,930,1937,1,"First",NA
369,26,3036,1,"First",NA
369,102,2741,1,"First",NA
369,163,3627,1,"First",NA
369,213,2503,1,"First",NA
369,319,436,1,"First",NA
369,483,3752,1,"First",NA
369,626,1095,1,"First",NA
369,679,2511,1,"First",NA
369,685,2065,1,"First",NA
369,690,842,1,"First",NA
369,713,3098,1,"First",NA
369,723,2966,1,"First",NA
369,751,2750,1,"First",NA
369,889,1359,1,"First",NA
369,919,4531,1,"First",NA
369,966,1143,1,"First",NA
369,992,4056,1,"First",NA
370,94,899,1,"First",NA
370,420,4127,1,"First",NA
370,905,574,1,"First",NA
370,947,2188,1,"First",NA
371,278,4185,1,"First",NA
371,333,2703,1,"First",NA
371,379,4057,1,"First",NA
371,389,1504,1,"First",NA
371,432,4275,1,"First",NA
371,477,4522,1,"First",NA
371,676,220,1,"First",NA
371,751,3625,1,"First",NA
371,764,4958,1,"First",NA
371,800,4726,1,"First",NA
371,987,152,1,"First",NA
372,106,3403,1,"First",NA
372,157,1314,1,"First",NA
372,246,293,1,"First",NA
372,371,2796,1,"First",NA
372,424,694,1,"First",NA
372,455,1940,1,"First",NA
372,528,2962,1,"First",NA
372,652,384,1,"First",NA
372,713,4018,1,"First",NA
372,837,450,1,"First",NA
372,894,3003,1,"First",NA
372,935,3945,1,"First",NA
372,937,2522,1,"First",NA
372,962,4343,1,"First",NA
373,22,4965,1,"First",NA
373,114,2264,1,"First",NA
373,146,2861,1,"First",NA
373,199,3331,1,"First",NA
373,208,467,1,"First",NA
373,229,3420,1,"First",NA
373,245,1614,1,"First",NA
373,261,1187,1,"First",NA
373,354,4261,1,"First",NA
373,359,1765,1,"First",NA
373,385,2854,1,"First",NA
373,400,3602,1,"First",NA
373,565,4835,1,"First",NA
373,614,531,1,"First",NA
373,635,1749,1,"First",NA
373,722,1686,1,"First",NA
373,759,608,1,"First",NA
373,867,232,1,"First",NA
373,892,1822,1,"First",NA
373,897,1823,1,"First",NA
373,911,430,1,"First",NA
374,14,1473,1,"First",NA
374,99,400,1,"First",NA
374,103,2774,1,"First",NA
374,125,4683,1,"First",NA
374,246,1163,1,"First",NA
374,260,2566,1,"First",NA
374,268,4944,1,"First",NA
374,272,920,1,"First",NA
374,386,3308,1,"First",NA
374,685,768,1,"First",NA
374,700,4433,1,"First",NA
374,755,3160,1,"First",NA
374,807,3626,1,"First",NA
374,874,2362,1,"First",NA
374,939,2427,1,"First",NA
375,14,1191,1,"First",NA
375,37,324,1,"First",NA
375,173,2529,1,"First",NA
375,197,3631,1,"First",NA
375,288,3843,1,"First",NA
375,388,1891,1,"First",NA
375,412,408,1,"First",NA
375,446,139,1,"First",NA
375,523,3063,1,"First",NA
375,576,323,1,"First",NA
375,684,717,1,"First",NA
375,765,4385,1,"First",NA
375,813,4942,1,"First",NA
375,848,3630,1,"First",NA
375,935,3963,1,"First",NA
375,951,3851,1,"First",NA
375,953,3301,1,"First",NA
375,983,4144,1,"First",NA
376,1,4285,1,"First",NA
376,244,3431,1,"First",NA
376,372,2774,1,"First",NA
376,487,1426,1,"First",NA
376,531,276,1,"First",NA
376,644,2753,1,"First",NA
376,660,4011,1,"First",NA
376,693,4138,1,"First",NA
376,698,2607,1,"First",NA
376,824,4776,1,"First",NA
376,975,3051,1,"First",NA
377,57,709,1,"First",NA
377,189,3731,1,"First",NA
377,265,2758,1,"First",NA
377,267,1934,1,"First",NA
377,345,4056,1,"First",NA
377,398,2140,1,"First",NA
377,400,17,1,"First",NA
377,570,4646,1,"First",NA
377,737,3893,1,"First",NA
377,806,3063,1,"First",NA
377,877,3640,1,"First",NA
377,940,3895,1,"First",NA
377,984,2055,1,"First",NA
378,129,1191,1,"First",NA
378,252,299,1,"First",NA
378,270,742,1,"First",NA
378,277,4564,1,"First",NA
378,345,4741,1,"First",NA
378,371,2362,1,"First",NA
378,451,2947,1,"First",NA
378,456,2156,1,"First",NA
378,464,957,1,"First",NA
378,468,4794,1,"First",NA
378,717,3312,1,"First",NA
378,776,4752,1,"First",NA
378,803,102,1,"First",NA
378,916,3092,1,"First",NA
379,31,4221,1,"First",NA
379,88,4504,1,"First",NA
379,163,424,1,"First",NA
379,188,188,1,"First",NA
379,307,2261,1,"First",NA
379,359,174,1,"First",NA
379,434,1257,1,"First",NA
379,821,3427,1,"First",NA
379,832,3549,1,"First",NA
379,906,4850,1,"First",NA
379,979,3654,1,"First",NA
379,996,2711,1,"First",NA
380,25,3416,1,"First",NA
380,29,4353,1,"First",NA
380,92,2637,1,"First",NA
380,136,4458,1,"First",NA
380,203,4973,1,"First",NA
380,256,2371,1,"First",NA
380,278,137,1,"First",NA
380,364,2023,1,"First",NA
380,429,1132,1,"First",NA
380,499,2680,1,"First",NA
380,515,487,1,"First",NA
380,638,1754,1,"First",NA
380,717,2782,1,"First",NA
380,746,4791,1,"First",NA
380,779,3165,1,"First",NA
381,27,316,1,"First",NA
381,101,3888,1,"First",NA
381,369,2281,1,"First",NA
381,394,2300,1,"First",NA
381,423,1946,1,"First",NA
381,670,4219,1,"First",NA
382,8,4432,1,"First",NA
382,28,1465,1,"First",NA
382,167,1908,1,"First",NA
382,200,3838,1,"First",NA
382,226,4553,1,"First",NA
382,322,4614,1,"First",NA
382,366,542,1,"First",NA
382,445,3043,1,"First",NA
382,496,2908,1,"First",NA
382,525,2823,1,"First",NA
382,730,4873,1,"First",NA
382,876,3089,1,"First",NA
382,906,4995,1,"First",NA
382,960,2618,1,"First",NA
383,42,456,1,"First",NA
383,74,4379,1,"First",NA
383,205,1652,1,"First",NA
383,240,2837,1,"First",NA
383,417,3143,1,"First",NA
383,524,2887,1,"First",NA
383,525,3532,1,"First",NA
383,556,3378,1,"First",NA
383,665,3335,1,"First",NA
383,899,540,1,"First",NA
383,937,2135,1,"First",NA
383,970,4703,1,"First",NA
384,126,4652,1,"First",NA
384,238,2917,1,"First",NA
384,314,1180,1,"First",NA
384,330,1153,1,"First",NA
384,332,4762,1,"First",NA
384,376,4728,1,"First",NA
384,408,2512,1,"First",NA
384,473,1857,1,"First",NA
384,489,1350,1,"First",NA
384,516,317,1,"First",NA
384,517,3986,1,"First",NA
384,542,3086,1,"First",NA
384,552,2541,1,"First",NA
384,623,4706,1,"First",NA
384,749,4965,1,"First",NA
384,787,3309,1,"First",NA
384,797,2601,1,"First",NA
384,831,1023,1,"First",NA
384,887,940,1,"First",NA
385,63,215,1,"First",NA
385,181,2256,1,"First",NA
385,257,3588,1,"First",NA
385,291,3535,1,"First",NA
385,324,2646,1,"First",NA
385,346,3331,1,"First",NA
385,396,1634,1,"First",NA
385,410,2660,1,"First",NA
385,495,675,1,"First",NA
385,586,3098,1,"First",NA
385,623,1824,1,"First",NA
385,680,2656,1,"First",NA
385,681,3874,1,"First",NA
385,760,2697,1,"First",NA
385,863,2337,1,"First",NA
385,941,2836,1,"First",NA
386,54,3158,1,"First",NA
386,90,2589,1,"First",NA
386,159,4819,1,"First",NA
386,293,460,1,"First",NA
386,317,129,1,"First",NA
386,350,1732,1,"First",NA
386,408,332,1,"First",NA
386,545,530,1,"First",NA
386,674,3922,1,"First",NA
386,693,403,1,"First",NA
386,694,159,1,"First",NA
386,740,1846,1,"First",NA
386,876,798,1,"First",NA
386,918,4984,1,"First",NA
387,26,2604,1,"First",NA
387,490,3587,1,"First",NA
387,632,3691,1,"First",NA
387,732,4994,1,"First",NA
387,922,2784,1,"First",NA
388,19,1328,1,"First",NA
388,68,3275,1,"First",NA
388,103,2721,1,"First",NA
388,181,1197,1,"First",NA
388,204,4404,1,"First",NA
388,430,2162,1,"First",NA
388,507,2998,1,"First",NA
388,589,484,1,"First",NA
388,670,4462,1,"First",NA
388,721,2889,1,"First",NA
388,887,2589,1,"First",NA
388,918,2805,1,"First",NA
388,940,744,1,"First",NA
389,51,4442,1,"First",NA
389,278,4139,1,"First",NA
389,294,1569,1,"First",NA
389,316,973,1,"First",NA
389,427,4366,1,"First",NA
389,487,4170,1,"First",NA
389,553,1795,1,"First",NA
389,878,4923,1,"First",NA
390,113,966,1,"First",NA
390,135,3016,1,"First",NA
390,179,3059,1,"First",NA
390,271,2132,1,"First",NA
390,301,602,1,"First",NA
390,343,4916,1,"First",NA
390,388,3109,1,"First",NA
390,389,4983,1,"First",NA
390,471,3940,1,"First",NA
390,569,4098,1,"First",NA
390,650,645,1,"First",NA
390,695,4325,1,"First",NA
390,747,294,1,"First",NA
390,802,809,1,"First",NA
390,982,1761,1,"First",NA
391,9,4815,1,"First",NA
391,20,598,1,"First",NA
391,23,1432,1,"First",NA
391,57,4930,1,"First",NA
391,84,4683,1,"First",NA
391,160,4239,1,"First",NA
391,198,1458,1,"First",NA
391,207,2931,1,"First",NA
391,295,4982,1,"First",NA
391,322,3842,1,"First",NA
391,364,305,1,"First",NA
391,378,2329,1,"First",NA
391,404,3670,1,"First",NA
391,651,1501,1,"First",NA
391,722,3548,1,"First",NA
391,821,341,1,"First",NA
392,10,4466,1,"First",NA
392,329,3110,1,"First",NA
392,454,1380,1,"First",NA
392,586,667,1,"First",NA
392,702,3200,1,"First",NA
392,716,2657,1,"First",NA
392,750,584,1,"First",NA
392,821,323,1,"First",NA
392,955,2170,1,"First",NA
392,956,1722,1,"First",NA
393,81,298,1,"First",NA
393,83,66,1,"First",NA
393,135,1103,1,"First",NA
393,206,4309,1,"First",NA
393,207,1346,1,"First",NA
393,266,4427,1,"First",NA
393,273,2759,1,"First",NA
393,476,3778,1,"First",NA
393,493,2710,1,"First",NA
393,694,420,1,"First",NA
393,762,277,1,"First",NA
393,911,3564,1,"First",NA
394,29,3600,1,"First",NA
394,57,3308,1,"First",NA
394,229,1912,1,"First",NA
394,377,4692,1,"First",NA
394,396,4313,1,"First",NA
394,419,3364,1,"First",NA
394,427,2738,1,"First",NA
394,531,552,1,"First",NA
394,677,731,1,"First",NA
394,782,4802,1,"First",NA
394,811,345,1,"First",NA
394,934,2769,1,"First",NA
395,26,923,1,"First",NA
395,158,1788,1,"First",NA
395,191,2841,1,"First",NA
395,414,4688,1,"First",NA
395,586,983,1,"First",NA
395,598,4533,1,"First",NA
395,669,451,1,"First",NA
395,675,508,1,"First",NA
395,725,967,1,"First",NA
395,789,159,1,"First",NA
395,813,1818,1,"First",NA
395,826,2823,1,"First",NA
395,867,2142,1,"First",NA
395,907,452,1,"First",NA
395,915,2386,1,"First",NA
396,28,1292,1,"First",NA
396,360,355,1,"First",NA
396,364,2027,1,"First",NA
396,446,1010,1,"First",NA
396,510,2372,1,"First",NA
396,534,2190,1,"First",NA
396,651,3847,1,"First",NA
396,787,3746,1,"First",NA
396,863,4935,1,"First",NA
397,488,3492,1,"First",NA
397,550,4582,1,"First",NA
397,763,392,1,"First",NA
397,771,3908,1,"First",NA
397,893,4531,1,"First",NA
397,907,4333,1,"First",NA
397,937,3202,1,"First",NA
397,988,2229,1,"First",NA
398,191,2502,1,"First",NA
398,264,3081,1,"First",NA
398,277,4202,1,"First",NA
398,300,426,1,"First",NA
398,513,2226,1,"First",NA
398,526,2569,1,"First",NA
398,602,4686,1,"First",NA
398,608,4251,1,"First",NA
398,618,2923,1,"First",NA
398,716,478,1,"First",NA
398,841,1355,1,"First",NA
398,881,820,1,"First",NA
398,904,2025,1,"First",NA
398,921,910,1,"First",NA
398,978,2684,1,"First",NA
399,6,3665,1,"First",NA
399,121,2846,1,"First",NA
399,170,1775,1,"First",NA
399,234,3683,1,"First",NA
399,320,1720,1,"First",NA
399,388,3972,1,"First",NA
399,465,1414,1,"First",NA
399,566,841,1,"First",NA
399,582,4374,1,"First",NA
399,586,1846,1,"First",NA
399,695,4737,1,"First",NA
399,725,2699,1,"First",NA
399,749,4208,1,"First",NA
399,791,1493,1,"First",NA
399,813,2458,1,"First",NA
399,820,2991,1,"First",NA
399,835,1011,1,"First",NA
399,863,4666,1,"First",NA
399,937,3327,1,"First",NA
399,948,842,1,"First",NA
399,965,2018,1,"First",NA
400,85,2205,1,"First",NA
400,220,478,1,"First",NA
400,238,1835,1,"First",NA
400,306,3408,1,"First",NA
400,383,2937,1,"First",NA
400,505,4327,1,"First",NA
400,534,3265,1,"First",NA
400,625,1491,1,"First",NA
400,698,341,1,"First",NA
400,785,4110,1,"First",NA
400,805,1477,1,"First",NA
400,862,963,1,"First",NA
400,906,2493,1,"First",NA
401,65,2953,1,"First",NA
401,84,4392,1,"First",NA
401,364,2683,1,"First",NA
401,438,1739,1,"First",NA
401,470,3150,1,"First",NA
401,531,2166,1,"First",NA
401,689,1403,1,"First",NA
401,751,3404,1,"First",NA
401,813,523,1,"First",NA
401,824,2113,1,"First",NA
401,848,2865,1,"First",NA
401,940,904,1,"First",NA
402,69,1756,1,"First",NA
402,183,1943,1,"First",NA
402,261,1174,1,"First",NA
402,506,1678,1,"First",NA
402,838,1603,1,"First",NA
402,877,1251,1,"First",NA
402,895,2378,1,"First",NA
403,85,666,1,"First",NA
403,163,3003,1,"First",NA
403,319,2601,1,"First",NA
403,350,120,1,"First",NA
403,453,4474,1,"First",NA
403,498,566,1,"First",NA
403,768,490,1,"First",NA
403,799,3076,1,"First",NA
403,846,1373,1,"First",NA
403,875,4766,1,"First",NA
403,951,4803,1,"First",NA
403,956,1795,1,"First",NA
404,125,4172,1,"First",NA
404,141,2047,1,"First",NA
404,228,1486,1,"First",NA
404,241,4075,1,"First",NA
404,329,2861,1,"First",NA
404,473,569,1,"First",NA
404,531,468,1,"First",NA
404,567,3119,1,"First",NA
404,710,1082,1,"First",NA
404,784,3515,1,"First",NA
404,788,3821,1,"First",NA
404,837,3914,1,"First",NA
404,895,2831,1,"First",NA
404,936,2625,1,"First",NA
404,951,1443,1,"First",NA
405,243,671,1,"First",NA
405,302,1179,1,"First",NA
405,332,2526,1,"First",NA
405,436,786,1,"First",NA
405,480,1010,1,"First",NA
405,648,1959,1,"First",NA
405,836,2836,1,"First",NA
405,992,2971,1,"First",NA
406,17,4083,1,"First",NA
406,283,4891,1,"First",NA
406,287,1001,1,"First",NA
406,394,1754,1,"First",NA
406,447,2203,1,"First",NA
406,670,4090,1,"First",NA
406,712,388,1,"First",NA
406,762,4173,1,"First",NA
406,900,3707,1,"First",NA
406,997,2255,1,"First",NA
407,59,2367,1,"First",NA
407,85,2952,1,"First",NA
407,111,2015,1,"First",NA
407,144,152,1,"First",NA
407,327,1262,1,"First",NA
407,363,3690,1,"First",NA
407,570,1941,1,"First",NA
407,573,131,1,"First",NA
407,590,4710,1,"First",NA
407,790,1027,1,"First",NA
407,800,3944,1,"First",NA
407,848,846,1,"First",NA
407,913,3955,1,"First",NA
407,919,1894,1,"First",NA
407,927,1596,1,"First",NA
407,928,2878,1,"First",NA
407,985,4912,1,"First",NA
408,42,2287,1,"First",NA
408,53,3292,1,"First",NA
408,282,296,1,"First",NA
408,299,1351,1,"First",NA
408,315,4777,1,"First",NA
408,329,1918,1,"First",NA
408,478,218,1,"First",NA
408,526,4819,1,"First",NA
408,529,3901,1,"First",NA
408,545,1971,1,"First",NA
408,551,1031,1,"First",NA
408,920,230,1,"First",NA
409,6,4972,1,"First",NA
409,25,1319,1,"First",NA
409,112,3116,1,"First",NA
409,274,2067,1,"First",NA
409,337,1585,1,"First",NA
409,350,3017,1,"First",NA
409,370,252,1,"First",NA
409,379,2651,1,"First",NA
409,412,2320,1,"First",NA
409,423,3890,1,"First",NA
409,522,3251,1,"First",NA
409,555,2029,1,"First",NA
409,578,1074,1,"First",NA
409,605,1598,1,"First",NA
409,643,3002,1,"First",NA
409,754,390,1,"First",NA
409,835,3745,1,"First",NA
409,862,2970,1,"First",NA
409,872,2175,1,"First",NA
409,991,3925,1,"First",NA
410,2,1045,1,"First",NA
410,11,3957,1,"First",NA
410,110,2592,1,"First",NA
410,120,4972,1,"First",NA
410,148,3263,1,"First",NA
410,227,69,1,"First",NA
410,350,2954,1,"First",NA
410,375,2790,1,"First",NA
410,379,3891,1,"First",NA
410,427,4423,1,"First",NA
410,458,2891,1,"First",NA
410,542,1782,1,"First",NA
410,611,595,1,"First",NA
410,614,4188,1,"First",NA
410,672,4597,1,"First",NA
410,684,3189,1,"First",NA
410,910,2158,1,"First",NA
411,55,4823,1,"First",NA
411,119,1087,1,"First",NA
411,143,4283,1,"First",NA
411,145,3739,1,"First",NA
411,154,3794,1,"First",NA
411,218,2013,1,"First",NA
411,325,4759,1,"First",NA
411,326,2801,1,"First",NA
411,433,4122,1,"First",NA
411,529,4848,1,"First",NA
411,578,2103,1,"First",NA
411,671,2866,1,"First",NA
411,994,3394,1,"First",NA
412,60,1291,1,"First",NA
412,198,1288,1,"First",NA
412,243,872,1,"First",NA
412,246,4641,1,"First",NA
412,307,4441,1,"First",NA
412,376,1681,1,"First",NA
412,488,2142,1,"First",NA
412,515,331,1,"First",NA
412,823,2694,1,"First",NA
412,825,4070,1,"First",NA
412,831,4828,1,"First",NA
412,890,2123,1,"First",NA
412,993,2725,1,"First",NA
413,26,2135,1,"First",NA
413,30,2810,1,"First",NA
413,321,3746,1,"First",NA
413,330,2225,1,"First",NA
413,369,661,1,"First",NA
413,378,2475,1,"First",NA
413,386,3102,1,"First",NA
413,431,4131,1,"First",NA
413,438,4505,1,"First",NA
413,452,4626,1,"First",NA
413,542,813,1,"First",NA
413,616,3928,1,"First",NA
413,634,2603,1,"First",NA
413,686,2367,1,"First",NA
413,897,4012,1,"First",NA
413,909,4129,1,"First",NA
413,945,4455,1,"First",NA
413,957,4261,1,"First",NA
413,965,4071,1,"First",NA
414,89,2377,1,"First",NA
414,110,293,1,"First",NA
414,170,2808,1,"First",NA
414,178,2801,1,"First",NA
414,218,1303,1,"First",NA
414,425,4290,1,"First",NA
414,463,3242,1,"First",NA
414,639,2257,1,"First",NA
414,710,2160,1,"First",NA
414,851,4572,1,"First",NA
414,888,1137,1,"First",NA
415,29,1577,1,"First",NA
415,58,4495,1,"First",NA
415,188,288,1,"First",NA
415,231,1955,1,"First",NA
415,361,3097,1,"First",NA
415,365,405,1,"First",NA
415,368,468,1,"First",NA
415,400,3664,1,"First",NA
415,436,3264,1,"First",NA
415,526,2361,1,"First",NA
415,555,1249,1,"First",NA
415,665,4806,1,"First",NA
415,812,580,1,"First",NA
415,866,2704,1,"First",NA
415,880,329,1,"First",NA
415,936,1143,1,"First",NA
415,941,3623,1,"First",NA
415,981,3567,1,"First",NA
416,117,553,1,"First",NA
416,168,1332,1,"First",NA
416,254,1008,1,"First",NA
416,307,4099,1,"First",NA
416,424,4940,1,"First",NA
416,596,2865,1,"First",NA
416,607,2202,1,"First",NA
416,702,2429,1,"First",NA
416,749,3720,1,"First",NA
416,784,4509,1,"First",NA
416,804,3174,1,"First",NA
416,887,1767,1,"First",NA
416,915,179,1,"First",NA
416,944,4354,1,"First",NA
417,144,1950,1,"First",NA
417,170,3078,1,"First",NA
417,259,3900,1,"First",NA
417,296,2195,1,"First",NA
417,365,4119,1,"First",NA
417,401,4441,1,"First",NA
417,420,1121,1,"First",NA
417,491,3916,1,"First",NA
417,535,328,1,"First",NA
417,606,4337,1,"First",NA
417,614,4899,1,"First",NA
417,732,231,1,"First",NA
417,773,1853,1,"First",NA
417,842,2582,1,"First",NA
417,879,4451,1,"First",NA
418,23,2011,1,"First",NA
418,79,3602,1,"First",NA
418,125,2891,1,"First",NA
418,233,4795,1,"First",NA
418,253,3591,1,"First",NA
418,266,4355,1,"First",NA
418,295,4575,1,"First",NA
418,434,4892,1,"First",NA
418,518,1432,1,"First",NA
418,553,1870,1,"First",NA
418,632,2914,1,"First",NA
418,667,2540,1,"First",NA
418,700,4177,1,"First",NA
418,779,3317,1,"First",NA
418,920,1646,1,"First",NA
418,940,2385,1,"First",NA
418,945,2409,1,"First",NA
419,28,2489,1,"First",NA
419,88,4810,1,"First",NA
419,126,962,1,"First",NA
419,138,439,1,"First",NA
419,198,3720,1,"First",NA
419,318,322,1,"First",NA
419,438,2367,1,"First",NA
419,442,339,1,"First",NA
419,526,3767,1,"First",NA
419,533,365,1,"First",NA
419,582,1803,1,"First",NA
419,731,3694,1,"First",NA
419,823,3170,1,"First",NA
419,925,571,1,"First",NA
420,183,2851,1,"First",NA
420,398,3698,1,"First",NA
420,479,3269,1,"First",NA
420,589,4022,1,"First",NA
420,684,1763,1,"First",NA
420,703,813,1,"First",NA
420,892,3587,1,"First",NA
420,946,2978,1,"First",NA
420,958,2319,1,"First",NA
421,56,4691,1,"First",NA
421,261,1538,1,"First",NA
421,273,4505,1,"First",NA
421,345,3044,1,"First",NA
421,372,4007,1,"First",NA
421,506,1997,1,"First",NA
421,546,4197,1,"First",NA
421,646,4958,1,"First",NA
421,739,3540,1,"First",NA
421,747,2767,1,"First",NA
421,956,4951,1,"First",NA
422,12,3158,1,"First",NA
422,195,2642,1,"First",NA
422,291,4181,1,"First",NA
422,412,4310,1,"First",NA
422,618,1280,1,"First",NA
422,697,4150,1,"First",NA
422,711,769,1,"First",NA
422,829,4000,1,"First",NA
422,851,4539,1,"First",NA
422,955,248,1,"First",NA
422,963,748,1,"First",NA
423,25,1422,1,"First",NA
423,56,4536,1,"First",NA
423,117,122,1,"First",NA
423,130,3343,1,"First",NA
423,308,3621,1,"First",NA
423,338,3646,1,"First",NA
423,479,3020,1,"First",NA
423,482,4554,1,"First",NA
423,600,2486,1,"First",NA
423,636,910,1,"First",NA
423,704,4672,1,"First",NA
423,795,884,1,"First",NA
423,855,4256,1,"First",NA
423,929,3468,1,"First",NA
423,993,352,1,"First",NA
424,37,699,1,"First",NA
424,129,2607,1,"First",NA
424,134,625,1,"First",NA
424,161,4794,1,"First",NA
424,190,3442,1,"First",NA
424,215,4024,1,"First",NA
424,268,1000,1,"First",NA
424,345,1387,1,"First",NA
424,580,3006,1,"First",NA
424,640,2433,1,"First",NA
424,698,4452,1,"First",NA
424,966,2443,1,"First",NA
424,973,2557,1,"First",NA
425,34,3807,1,"First",NA
425,57,868,1,"First",NA
425,123,3087,1,"First",NA
425,152,1431,1,"First",NA
425,245,3182,1,"First",NA
425,325,4614,1,"First",NA
425,496,792,1,"First",NA
425,583,116,1,"First",NA
425,674,2947,1,"First",NA
425,749,4486,1,"First",NA
425,826,778,1,"First",NA
425,971,800,1,"First",NA
426,96,4981,1,"First",NA
426,194,2956,1,"First",NA
426,251,502,1,"First",NA
426,299,2291,1,"First",NA
426,326,4929,1,"First",NA
426,390,4400,1,"First",NA
426,405,4905,1,"First",NA
426,439,4056,1,"First",NA
426,446,1568,1,"First",NA
426,464,2259,1,"First",NA
426,468,2123,1,"First",NA
426,516,4697,1,"First",NA
426,663,4109,1,"First",NA
426,743,235,1,"First",NA
426,839,4523,1,"First",NA
426,864,1656,1,"First",NA
426,893,3085,1,"First",NA
426,935,149,1,"First",NA
426,974,1988,1,"First",NA
426,983,4598,1,"First",NA
427,179,3203,1,"First",NA
427,415,3192,1,"First",NA
427,453,3107,1,"First",NA
427,544,1367,1,"First",NA
427,546,1147,1,"First",NA
427,585,336,1,"First",NA
427,595,4638,1,"First",NA
427,620,4860,1,"First",NA
427,792,3746,1,"First",NA
427,871,374,1,"First",NA
427,929,254,1,"First",NA
427,942,4977,1,"First",NA
427,951,4343,1,"First",NA
427,972,2839,1,"First",NA
427,976,1480,1,"First",NA
428,73,3574,1,"First",NA
428,85,2985,1,"First",NA
428,214,2611,1,"First",NA
428,288,426,1,"First",NA
428,379,4635,1,"First",NA
428,398,106,1,"First",NA
428,419,4871,1,"First",NA
428,477,1362,1,"First",NA
428,589,3366,1,"First",NA
428,671,3563,1,"First",NA
428,809,4753,1,"First",NA
428,817,4690,1,"First",NA
428,855,3087,1,"First",NA
428,889,463,1,"First",NA
428,955,2430,1,"First",NA
429,33,4908,1,"First",NA
429,53,1022,1,"First",NA
429,87,962,1,"First",NA
429,141,1176,1,"First",NA
429,171,1669,1,"First",NA
429,214,1887,1,"First",NA
429,215,272,1,"First",NA
429,323,1772,1,"First",NA
429,359,2487,1,"First",NA
429,367,4519,1,"First",NA
429,477,4582,1,"First",NA
429,541,171,1,"First",NA
429,699,4855,1,"First",NA
429,738,221,1,"First",NA
429,745,3698,1,"First",NA
429,794,4661,1,"First",NA
429,839,4177,1,"First",NA
430,22,3306,1,"First",NA
430,62,4819,1,"First",NA
430,284,3686,1,"First",NA
430,542,356,1,"First",NA
430,554,3068,1,"First",NA
430,677,100,1,"First",NA
430,701,963,1,"First",NA
430,717,3384,1,"First",NA
430,776,3194,1,"First",NA
430,818,3852,1,"First",NA
430,839,1253,1,"First",NA
430,869,1091,1,"First",NA
430,977,2293,1,"First",NA
431,12,2285,1,"First",NA
431,146,3074,1,"First",NA
431,172,630,1,"First",NA
431,269,2294,1,"First",NA
431,285,4695,1,"First",NA
431,307,4628,1,"First",NA
431,308,3189,1,"First",NA
431,317,2036,1,"First",NA
431,321,4489,1,"First",NA
431,488,2917,1,"First",NA
431,703,133,1,"First",NA
431,734,3599,1,"First",NA
431,776,4554,1,"First",NA
431,805,3536,1,"First",NA
431,826,648,1,"First",NA
431,842,4032,1,"First",NA
431,850,892,1,"First",NA
431,963,3753,1,"First",NA
432,171,4173,1,"First",NA
432,187,1565,1,"First",NA
432,270,1621,1,"First",NA
432,294,3820,1,"First",NA
432,297,815,1,"First",NA
432,321,995,1,"First",NA
432,346,3694,1,"First",NA
432,386,520,1,"First",NA
432,558,3563,1,"First",NA
432,648,1512,1,"First",NA
432,683,2130,1,"First",NA
432,709,2276,1,"First",NA
432,724,1577,1,"First",NA
432,943,2130,1,"First",NA
432,983,272,1,"First",NA
433,95,2229,1,"First",NA
433,142,1968,1,"First",NA
433,434,2035,1,"First",NA
433,456,717,1,"First",NA
433,481,1655,1,"First",NA
433,485,4028,1,"First",NA
433,498,808,1,"First",NA
433,508,2508,1,"First",NA
433,531,4514,1,"First",NA
433,632,2110,1,"First",NA
433,728,3955,1,"First",NA
433,839,2428,1,"First",NA
433,953,2997,1,"First",NA
434,123,1140,1,"First",NA
434,271,3177,1,"First",NA
434,276,3856,1,"First",NA
434,422,435,1,"First",NA
434,459,800,1,"First",NA
434,567,1949,1,"First",NA
434,657,4001,1,"First",NA
434,749,2240,1,"First",NA
434,754,467,1,"First",NA
434,801,3307,1,"First",NA
434,855,615,1,"First",NA
434,911,896,1,"First",NA
434,964,4262,1,"First",NA
435,94,4631,1,"First",NA
435,135,3636,1,"First",NA
435,167,2660,1,"First",NA
435,195,4735,1,"First",NA
435,201,4480,1,"First",NA
435,332,3409,1,"First",NA
435,444,225,1,"First",NA
435,502,4453,1,"First",NA
435,516,1056,1,"First",NA
435,628,2875,1,"First",NA
435,652,3462,1,"First",NA
435,791,4861,1,"First",NA
435,817,4940,1,"First",NA
435,949,664,1,"First",NA
435,985,4382,1,"First",NA
436,120,3295,1,"First",NA
436,278,544,1,"First",NA
436,370,4137,1,"First",NA
436,374,3618,1,"First",NA
436,493,2788,1,"First",NA
436,545,4146,1,"First",NA
